path,label,method,identity,domain,video
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/mobileswap/fake/mobileswap__498__163.png,1,mobileswap,ffc:498,ffc,498_433
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/uniface/fake/uniface__uniface_id56_id51_0000__000.png,1,uniface,oth:uniface:id56_id51_0000,oth,id56_id51_0000
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/wav2lip/fake/wav2lip__wav2lip_id24_0004_5nrn5fC001Q_50015__000.png,1,wav2lip,oth:wav2lip:id24_0004_5nrn5fC001Q_50015,oth,id24_0004_5nrn5fC001Q_50015
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/pirender/fake/pirender__pirender_id53_id57_0005__000.png,1,pirender,oth:pirender:id53_id57_0005,oth,id53_id57_0005
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/MidJourney/fake/MidJourney__MidJourney_13592447708_Single_person_white_male_looking_at_the_camera_faci_55323281-d050-40a6-b4d1-96d8c311dd7d.png__13592447708_Single_person_white_male_looking_at_the_camera_faci_55323281-d050-40a6-b4d1-96d8c311dd7d.png,1,MidJourney,efs:MidJourney:13592447708_Single_person_white_male_looking_at_the_camera_faci_55323281-d050-40a6-b4d1-96d8c311dd7d.png,efs,13592447708_Single_person_white_male_looking_at_the_camera_faci_55323281-d050-40a6-b4d1-96d8c311dd7d.png
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/StyleGANXL/fake/StyleGANXL__StyleGANXL_Fake_from_Celeb-real_id52_0009__seed24232.png,1,StyleGANXL,efs:StyleGANXL:Fake_from_Celeb-real:id52_0009,efs,Fake_from_Celeb-real:id52_0009
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/lia/fake/lia__lia_id2_id17_0007__000.png,1,lia,oth:lia:id2_id17_0007,oth,id2_id17_0007
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/StyleGAN3/fake/StyleGAN3__StyleGAN3_Fake_from_Youtube-real_00039__seed21272.png,1,StyleGAN3,efs:StyleGAN3:Fake_from_Youtube-real:00039,efs,Fake_from_Youtube-real:00039
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/real/real__049__185.png,0,real,ffc:049,ffc,049
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/sd2.1/fake/sd2.1__049__650_558.png,1,sd2.1,ffc:049,ffc,ff:049
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/e4e/fake/e4e__049__01584.jpg,1,e4e,ffc:049,ffc,ff:049
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/mobileswap/fake/mobileswap__049__185.png,1,mobileswap,ffc:049,ffc,049_946
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/VQGAN/fake/VQGAN__VQGAN_id27_0006__021929.png,1,VQGAN,efs:VQGAN:id27_0006,efs,id27_0006
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/DiT/fake/DiT__DiT_00037__24048.png,1,DiT,oth:DiT:00037,oth,00037
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/styleclip/fake/styleclip__styleclip_00164__00164.jpg,1,styleclip,fe:styleclip:00164,fe,00164
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/sadtalker/fake/sadtalker__sadtalker_id9_0MMSpsvqiG8_50015_0006__000.png,1,sadtalker,oth:sadtalker:id9_0MMSpsvqiG8_50015_0006,oth,id9_0MMSpsvqiG8_50015_0006
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/StyleGAN3/fake/StyleGAN3__StyleGAN3_Fake_from_Youtube-real_00063__seed20073.png,1,StyleGAN3,efs:StyleGAN3:Fake_from_Youtube-real:00063,efs,Fake_from_Youtube-real:00063
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/VQGAN/fake/VQGAN__VQGAN_id10_0003__015511.png,1,VQGAN,efs:VQGAN:id10_0003,efs,id10_0003
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/pirender/fake/pirender__pirender_id48_id45_0002__000.png,1,pirender,oth:pirender:id48_id45_0002,oth,id48_id45_0002
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/StyleGAN2/fake/StyleGAN2__StyleGAN2_00118__seed6758.png,1,StyleGAN2,efs:StyleGAN2:00118,efs,00118
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/one_shot_free/fake/one_shot_free__one_shot_free_id27_id25_0008__000.png,1,one_shot_free,oth:one_shot_free:id27_id25_0008,oth,id27_id25_0008
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/pixart/fake/pixart__pixart_id28_0008__YouTube-real_00192_305.png,1,pixart,oth:pixart:id28_0008,oth,id28_0008
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/MidJourney/fake/MidJourney__MidJourney_13592447708_Clean_East_Asian_female_face_face_only_shown_face_c_9dc4f367-34bc-4d8c-b352-4a583d9af143.png__13592447708_Clean_East_Asian_female_face_face_only_shown_face_c_9dc4f367-34bc-4d8c-b352-4a583d9af143.png,1,MidJourney,efs:MidJourney:13592447708_Clean_East_Asian_female_face_face_only_shown_face_c_9dc4f367-34bc-4d8c-b352-4a583d9af143.png,efs,13592447708_Clean_East_Asian_female_face_face_only_shown_face_c_9dc4f367-34bc-4d8c-b352-4a583d9af143.png
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/danet/fake/danet__danet_id34_id38_0004__000.png,1,danet,oth:danet:id34_id38_0004,oth,id34_id38_0004
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/ddim/fake/ddim__ddim_id16_0000__YouTube-real_00096_147.png,1,ddim,efs:ddim:id16_0000,efs,id16_0000
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/stargan/fake/stargan__stargan_869__869.jpg,1,stargan,fe:stargan:869,fe,869
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/stargan/fake/stargan__stargan_1335__1335.jpg,1,stargan,fe:stargan:1335,fe,1335
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/StyleGANXL/fake/StyleGANXL__StyleGANXL_Fake_from_Celeb-real_id49_0002__seed22328.png,1,StyleGANXL,efs:StyleGANXL:Fake_from_Celeb-real:id49_0002,efs,Fake_from_Celeb-real:id49_0002
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/sd2.1/fake/sd2.1__sd2.1_00244__Celeb-real_id7_0001_237.png,1,sd2.1,oth:sd2.1:00244,oth,00244
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/pixart/fake/pixart__pixart_id35_0005__Celeb-real_id16_0001_223.png,1,pixart,oth:pixart:id35_0005,oth,id35_0005
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/fomm/fake/fomm__fomm_id24_id27_0007__000.png,1,fomm,oth:fomm:id24_id27_0007,oth,id24_id27_0007
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/mcnet/fake/mcnet__mcnet_id2_id26_0005__000.png,1,mcnet,oth:mcnet:id2_id26_0005,oth,id2_id26_0005
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/tpsm/fake/tpsm__tpsm_id11_id7_0007__000.png,1,tpsm,oth:tpsm:id11_id7_0007,oth,id11_id7_0007
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/facedancer/fake/facedancer__facedancer_id28_id30_0000__000.png,1,facedancer,oth:facedancer:id28_id30_0000,oth,id28_id30_0000
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/fsgan/fake/fsgan__fsgan_id3_id1_0003__000.png,1,fsgan,oth:fsgan:id3_id1_0003,oth,id3_id1_0003
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/faceswap/fake/faceswap__faceswap_id4_id37_0006__000.png,1,faceswap,oth:faceswap:id4_id37_0006,oth,id4_id37_0006
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/RDDM/fake/RDDM__RDDM_id25_0004__sample-23507.png,1,RDDM,oth:RDDM:id25_0004,oth,id25_0004
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/blendface/fake/blendface__blendface_id2_id16_0001__000.png,1,blendface,oth:blendface:id2_id16_0001,oth,id2_id16_0001
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/CollabDiff/fake/CollabDiff__CollabDiff_10__000000_x_0.png,1,CollabDiff,efs:CollabDiff:10,efs,10
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/StyleGAN3/fake/StyleGAN3__StyleGAN3_Fake_from_Celeb-real_id39_0004__seed23272.png,1,StyleGAN3,efs:StyleGAN3:Fake_from_Celeb-real:id39_0004,efs,Fake_from_Celeb-real:id39_0004
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/CollabDiff/fake/CollabDiff__CollabDiff_469__000000_x_0.png,1,CollabDiff,efs:CollabDiff:469,efs,469
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/real/real__952__360.png,0,real,ffc:952,ffc,952
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/sd2.1/fake/sd2.1__952__501_033.png,1,sd2.1,ffc:952,ffc,ff:952
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/e4e/fake/e4e__952__30467.jpg,1,e4e,ffc:952,ffc,ff:952
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/mobileswap/fake/mobileswap__952__360.png,1,mobileswap,ffc:952,ffc,952_882
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/DiT/fake/DiT__DiT_00134__20233.png,1,DiT,oth:DiT:00134,oth,00134
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/one_shot_free/fake/one_shot_free__one_shot_free_id26_id4_0007__000.png,1,one_shot_free,oth:one_shot_free:id26_id4_0007,oth,id26_id4_0007
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/CollabDiff/fake/CollabDiff__CollabDiff_399__000000_x_0.png,1,CollabDiff,efs:CollabDiff:399,efs,399
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/sadtalker/fake/sadtalker__sadtalker_id16_2j00U6lUCSc_50020_0011__000.png,1,sadtalker,oth:sadtalker:id16_2j00U6lUCSc_50020_0011,oth,id16_2j00U6lUCSc_50020_0011
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/RDDM/fake/RDDM__RDDM_id55_0006__sample-2286.png,1,RDDM,oth:RDDM:id55_0006,oth,id55_0006
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/sd2.1/fake/sd2.1__sd2.1_id21_0009__Celeb-real_id38_0001_125.png,1,sd2.1,oth:sd2.1:id21_0009,oth,id21_0009
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/StyleGAN2/fake/StyleGAN2__StyleGAN2_00092__seed5009.png,1,StyleGAN2,efs:StyleGAN2:00092,efs,00092
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/sadtalker/fake/sadtalker__sadtalker_id53_cRrgDS4SD8s_50008_0005__000.png,1,sadtalker,oth:sadtalker:id53_cRrgDS4SD8s_50008_0005,oth,id53_cRrgDS4SD8s_50008_0005
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/real/real__548__295.png,0,real,ffc:548,ffc,548
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/e4e/fake/e4e__548__17543.jpg,1,e4e,ffc:548,ffc,ff:548
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/fsgan/fake/fsgan__fsgan_id52_id49_0007__000.png,1,fsgan,oth:fsgan:id52_id49_0007,oth,id52_id49_0007
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/StyleGANXL/fake/StyleGANXL__StyleGANXL_Fake_from_Celeb-real_id37_0000__seed20025.png,1,StyleGANXL,efs:StyleGANXL:Fake_from_Celeb-real:id37_0000,efs,Fake_from_Celeb-real:id37_0000
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/sd2.1/fake/sd2.1__sd2.1_id16_0011__YouTube-real_00246_175.png,1,sd2.1,oth:sd2.1:id16_0011,oth,id16_0011
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/mcnet/fake/mcnet__mcnet_id35_id34_0002__000.png,1,mcnet,oth:mcnet:id35_id34_0002,oth,id35_id34_0002
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/sadtalker/fake/sadtalker__sadtalker_id16_AAkEYcmCCCk_50001_0012__000.png,1,sadtalker,oth:sadtalker:id16_AAkEYcmCCCk_50001_0012,oth,id16_AAkEYcmCCCk_50001_0012
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/DiT/fake/DiT__DiT_id11_0010__23608.png,1,DiT,oth:DiT:id11_0010,oth,id11_0010
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/StyleGAN3/fake/StyleGAN3__StyleGAN3_Fake_from_Celeb-real_id34_0006__seed20468.png,1,StyleGAN3,efs:StyleGAN3:Fake_from_Celeb-real:id34_0006,efs,Fake_from_Celeb-real:id34_0006
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/wav2lip/fake/wav2lip__wav2lip_id4_0008_ayhhuxAu6rw_50010__000.png,1,wav2lip,oth:wav2lip:id4_0008_ayhhuxAu6rw_50010,oth,id4_0008_ayhhuxAu6rw_50010
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/StyleGANXL/fake/StyleGANXL__StyleGANXL_Fake_from_Celeb-real_id30_0007__seed21107.png,1,StyleGANXL,efs:StyleGANXL:Fake_from_Celeb-real:id30_0007,efs,Fake_from_Celeb-real:id30_0007
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/SiT/fake/SiT__SiT_id31_0002__20809.png,1,SiT,oth:SiT:id31_0002,oth,id31_0002
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/fsgan/fake/fsgan__fsgan_id35_id31_0006__000.png,1,fsgan,oth:fsgan:id35_id31_0006,oth,id35_id31_0006
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/e4s/fake/e4s__e4s_id16_id23_0003__000.png,1,e4s,oth:e4s:id16_id23_0003,oth,id16_id23_0003
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/sd2.1/fake/sd2.1__sd2.1_00118__Celeb-real_id8_0008_513.png,1,sd2.1,oth:sd2.1:00118,oth,00118
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/pixart/fake/pixart__pixart_id33_0008__Celeb-real_id9_0002_199.png,1,pixart,oth:pixart:id33_0008,oth,id33_0008
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/pixart/fake/pixart__pixart_00259__Celeb-real_id33_0004_000.png,1,pixart,oth:pixart:00259,oth,00259
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/lia/fake/lia__lia_id28_id21_0001__000.png,1,lia,oth:lia:id28_id21_0001,oth,id28_id21_0001
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/styleclip/fake/styleclip__styleclip_00570__00570.jpg,1,styleclip,fe:styleclip:00570,fe,00570
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/sadtalker/fake/sadtalker__sadtalker_id45_cPL2FE7ZPTg_50014_0000__000.png,1,sadtalker,oth:sadtalker:id45_cPL2FE7ZPTg_50014_0000,oth,id45_cPL2FE7ZPTg_50014_0000
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/ddim/fake/ddim__ddim_id31_0000__Celeb-real_id21_0002_139.png,1,ddim,efs:ddim:id31_0000,efs,id31_0000
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/VQGAN/fake/VQGAN__VQGAN_id45_0001__006720.png,1,VQGAN,efs:VQGAN:id45_0001,efs,id45_0001
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/fomm/fake/fomm__fomm_id26_id28_0002__000.png,1,fomm,oth:fomm:id26_id28_0002,oth,id26_id28_0002
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/StyleGAN3/fake/StyleGAN3__StyleGAN3_ff_550__seed18845.png,1,StyleGAN3,efs:StyleGAN3:ff:550,efs,ff:550
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/danet/fake/danet__danet_id11_id7_0008__000.png,1,danet,oth:danet:id11_id7_0008,oth,id11_id7_0008
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/real/real__479__251.png,0,real,ffc:479,ffc,479
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/MRAA/fake/MRAA__479__251.png,1,MRAA,ffc:479,ffc,479_706
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/blendface/fake/blendface__479__251.png,1,blendface,ffc:479,ffc,479_706
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/danet/fake/danet__479__000.png,1,danet,ffc:479,ffc,479_706
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/facedancer/fake/facedancer__479__251.png,1,facedancer,ffc:479,ffc,479_706
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/faceswap/fake/faceswap__479__000.png,1,faceswap,ffc:479,ffc,479_706
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/facevid2vid/fake/facevid2vid__479__000.png,1,facevid2vid,ffc:479,ffc,479_706
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/fomm/fake/fomm__479__000.png,1,fomm,ffc:479,ffc,479_706
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/fsgan/fake/fsgan__479__251.png,1,fsgan,ffc:479,ffc,479_706
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/hyperreenact/fake/hyperreenact__479__000.png,1,hyperreenact,ffc:479,ffc,479_706
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/inswap/fake/inswap__479__251.png,1,inswap,ffc:479,ffc,479_706
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/lia/fake/lia__479__251.png,1,lia,ffc:479,ffc,479_706
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/mcnet/fake/mcnet__479__000.png,1,mcnet,ffc:479,ffc,479_706
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/one_shot_free/fake/one_shot_free__479__000.png,1,one_shot_free,ffc:479,ffc,479_706
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/pirender/fake/pirender__479__000.png,1,pirender,ffc:479,ffc,479_706
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/simswap/fake/simswap__479__251.png,1,simswap,ffc:479,ffc,479_706
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/tpsm/fake/tpsm__479__000.png,1,tpsm,ffc:479,ffc,479_706
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/uniface/fake/uniface__479__251.png,1,uniface,ffc:479,ffc,479_706
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/DiT/fake/DiT__479__18798.png,1,DiT,ffc:479,ffc,ff:479
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/RDDM/fake/RDDM__479__sample-2439.png,1,RDDM,ffc:479,ffc,ff:479
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/SiT/fake/SiT__479__18798.png,1,SiT,ffc:479,ffc,ff:479
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/pixart/fake/pixart__479__504_183.png,1,pixart,ffc:479,ffc,ff:479
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/e4e/fake/e4e__479__15338.jpg,1,e4e,ffc:479,ffc,ff:479
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/mobileswap/fake/mobileswap__479__251.png,1,mobileswap,ffc:479,ffc,479_706
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/mcnet/fake/mcnet__mcnet_id24_id25_0003__000.png,1,mcnet,oth:mcnet:id24_id25_0003,oth,id24_id25_0003
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/styleclip/fake/styleclip__styleclip_01636__01636.jpg,1,styleclip,fe:styleclip:01636,fe,01636
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/hyperreenact/fake/hyperreenact__hyperreenact_id26_id22_0005__000.png,1,hyperreenact,oth:hyperreenact:id26_id22_0005,oth,id26_id22_0005
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/starganv2/fake/starganv2__starganv2_119__119.jpg,1,starganv2,fe:starganv2:119,fe,119
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/mcnet/fake/mcnet__mcnet_id50_id51_0008__000.png,1,mcnet,oth:mcnet:id50_id51_0008,oth,id50_id51_0008
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/simswap/fake/simswap__simswap_id21_id25_0005__000.png,1,simswap,oth:simswap:id21_id25_0005,oth,id21_id25_0005
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/e4s/fake/e4s__e4s_id27_id22_0007__000.png,1,e4s,oth:e4s:id27_id22_0007,oth,id27_id22_0007
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/pixart/fake/pixart__pixart_id21_0005__YouTube-real_00248_123.png,1,pixart,oth:pixart:id21_0005,oth,id21_0005
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/stargan/fake/stargan__stargan_1276__1276.jpg,1,stargan,fe:stargan:1276,fe,1276
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/whichfaceisreal/fake/whichfaceisreal__whichfaceisreal_498.png__498.png,1,whichfaceisreal,efs:whichfaceisreal:498.png,efs,498.png
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/StyleGANXL/fake/StyleGANXL__StyleGANXL_Fake_from_Youtube-real_00243__seed2426.png,1,StyleGANXL,efs:StyleGANXL:Fake_from_Youtube-real:00243,efs,Fake_from_Youtube-real:00243
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/one_shot_free/fake/one_shot_free__one_shot_free_id3_id26_0002__000.png,1,one_shot_free,oth:one_shot_free:id3_id26_0002,oth,id3_id26_0002
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/VQGAN/fake/VQGAN__VQGAN_00232__019296.png,1,VQGAN,efs:VQGAN:00232,efs,00232
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/stargan/fake/stargan__stargan_653__653.jpg,1,stargan,fe:stargan:653,fe,653
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/faceswap/fake/faceswap__faceswap_id20_id16_0000__000.png,1,faceswap,oth:faceswap:id20_id16_0000,oth,id20_id16_0000
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/one_shot_free/fake/one_shot_free__one_shot_free_id46_id39_0000__000.png,1,one_shot_free,oth:one_shot_free:id46_id39_0000,oth,id46_id39_0000
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/pixart/fake/pixart__pixart_id45_0004__Celeb-real_id48_0008_054.png,1,pixart,oth:pixart:id45_0004,oth,id45_0004
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/SiT/fake/SiT__SiT_id10_0002__2061.png,1,SiT,oth:SiT:id10_0002,oth,id10_0002
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/RDDM/fake/RDDM__RDDM_id24_0001__sample-23490.png,1,RDDM,oth:RDDM:id24_0001,oth,id24_0001
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/hyperreenact/fake/hyperreenact__hyperreenact_id13_id7_0000__000.png,1,hyperreenact,oth:hyperreenact:id13_id7_0000,oth,id13_id7_0000
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/StyleGAN3/fake/StyleGAN3__StyleGAN3_Fake_from_Youtube-real_00089__seed1829.png,1,StyleGAN3,efs:StyleGAN3:Fake_from_Youtube-real:00089,efs,Fake_from_Youtube-real:00089
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/StyleGAN3/fake/StyleGAN3__StyleGAN3_ff_670__seed1958.png,1,StyleGAN3,efs:StyleGAN3:ff:670,efs,ff:670
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/stargan/fake/stargan__stargan_887__887.jpg,1,stargan,fe:stargan:887,fe,887
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/styleclip/fake/styleclip__styleclip_00870__00870.jpg,1,styleclip,fe:styleclip:00870,fe,00870
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/one_shot_free/fake/one_shot_free__one_shot_free_id20_id16_0000__000.png,1,one_shot_free,oth:one_shot_free:id20_id16_0000,oth,id20_id16_0000
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/real/real__id32_0008__243.png,0,real,cdc:id32_0008,cdc,id32_0008
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/MRAA/fake/MRAA__id32_0008__000.png,1,MRAA,cdc:id32_0008,cdc,id31_id32_0008
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/blendface/fake/blendface__id32_0008__000.png,1,blendface,cdc:id32_0008,cdc,id31_id32_0008
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/danet/fake/danet__id32_0008__000.png,1,danet,cdc:id32_0008,cdc,id31_id32_0008
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/e4s/fake/e4s__id32_0008__000.png,1,e4s,cdc:id32_0008,cdc,id31_id32_0008
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/facedancer/fake/facedancer__id32_0008__000.png,1,facedancer,cdc:id32_0008,cdc,id31_id32_0008
