path,label,method,identity,domain,video
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/MidJourney/fake/MidJourney__MidJourney_13592447708_Clean_caucasian_female_face_face_only_shown_face_cl_df204deb-0461-4339-9d80-93e40b02b6d5.png__13592447708_Clean_caucasian_female_face_face_only_shown_face_cl_df204deb-0461-4339-9d80-93e40b02b6d5.png,1,MidJourney,efs:MidJourney:13592447708_Clean_caucasian_female_face_face_only_shown_face_cl_df204deb-0461-4339-9d80-93e40b02b6d5.png,efs,13592447708_Clean_caucasian_female_face_face_only_shown_face_cl_df204deb-0461-4339-9d80-93e40b02b6d5.png
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/tpsm/fake/tpsm__tpsm_id39_id43_0000__000.png,1,tpsm,oth:tpsm:id39_id43_0000,oth,id39_id43_0000
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/tpsm/fake/tpsm__tpsm_id49_id54_0003__000.png,1,tpsm,oth:tpsm:id49_id54_0003,oth,id49_id54_0003
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/SiT/fake/SiT__SiT_id26_0009__20820.png,1,SiT,oth:SiT:id26_0009,oth,id26_0009
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/StyleGAN3/fake/StyleGAN3__StyleGAN3_Fake_from_Celeb-real_id55_0001__seed22330.png,1,StyleGAN3,efs:StyleGAN3:Fake_from_Celeb-real:id55_0001,efs,Fake_from_Celeb-real:id55_0001
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/facevid2vid/fake/facevid2vid__facevid2vid_id30_id3_0006__000.png,1,facevid2vid,oth:facevid2vid:id30_id3_0006,oth,id30_id3_0006
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/VQGAN/fake/VQGAN__VQGAN_id41_0001__011123.png,1,VQGAN,efs:VQGAN:id41_0001,efs,id41_0001
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/styleclip/fake/styleclip__styleclip_00484__00484.jpg,1,styleclip,fe:styleclip:00484,fe,00484
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/real/real__399__444.png,0,real,ffc:399,ffc,399
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/MRAA/fake/MRAA__399__444.png,1,MRAA,ffc:399,ffc,399_488
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/blendface/fake/blendface__399__444.png,1,blendface,ffc:399,ffc,399_488
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/danet/fake/danet__399__000.png,1,danet,ffc:399,ffc,399_488
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/e4s/fake/e4s__399__444.png,1,e4s,ffc:399,ffc,399_488
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/facedancer/fake/facedancer__399__444.png,1,facedancer,ffc:399,ffc,399_488
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/faceswap/fake/faceswap__399__000.png,1,faceswap,ffc:399,ffc,399_488
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/facevid2vid/fake/facevid2vid__399__444.png,1,facevid2vid,ffc:399,ffc,399_488
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/fomm/fake/fomm__399__000.png,1,fomm,ffc:399,ffc,399_488
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/fsgan/fake/fsgan__399__444.png,1,fsgan,ffc:399,ffc,399_488
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/hyperreenact/fake/hyperreenact__399__000.png,1,hyperreenact,ffc:399,ffc,399_488
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/lia/fake/lia__399__444.png,1,lia,ffc:399,ffc,399_488
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/mcnet/fake/mcnet__399__000.png,1,mcnet,ffc:399,ffc,399_488
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/one_shot_free/fake/one_shot_free__399__000.png,1,one_shot_free,ffc:399,ffc,399_488
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/pirender/fake/pirender__399__000.png,1,pirender,ffc:399,ffc,399_488
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/simswap/fake/simswap__399__444.png,1,simswap,ffc:399,ffc,399_488
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/tpsm/fake/tpsm__399__000.png,1,tpsm,ffc:399,ffc,399_488
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/uniface/fake/uniface__399__444.png,1,uniface,ffc:399,ffc,399_488
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/DiT/fake/DiT__399__2195.png,1,DiT,ffc:399,ffc,ff:399
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/RDDM/fake/RDDM__399__sample-19860.png,1,RDDM,ffc:399,ffc,ff:399
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/SiT/fake/SiT__399__2195.png,1,SiT,ffc:399,ffc,ff:399
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/pixart/fake/pixart__399__550_371.png,1,pixart,ffc:399,ffc,ff:399
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/sd2.1/fake/sd2.1__399__550_371.png,1,sd2.1,ffc:399,ffc,ff:399
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/e4e/fake/e4e__399__12781.jpg,1,e4e,ffc:399,ffc,ff:399
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/mobileswap/fake/mobileswap__399__444.png,1,mobileswap,ffc:399,ffc,399_488
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/StyleGANXL/fake/StyleGANXL__StyleGANXL_Fake_from_Celeb-real_id39_0009__seed24956.png,1,StyleGANXL,efs:StyleGANXL:Fake_from_Celeb-real:id39_0009,efs,Fake_from_Celeb-real:id39_0009
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/DiT/fake/DiT__DiT_00190__26831.png,1,DiT,oth:DiT:00190,oth,00190
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/simswap/fake/simswap__simswap_id37_id4_0006__000.png,1,simswap,oth:simswap:id37_id4_0006,oth,id37_id4_0006
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/uniface/fake/uniface__uniface_id8_id5_0008__000.png,1,uniface,oth:uniface:id8_id5_0008,oth,id8_id5_0008
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/MRAA/fake/MRAA__MRAA_id2_id6_0008__000.png,1,MRAA,oth:MRAA:id2_id6_0008,oth,id2_id6_0008
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/StyleGANXL/fake/StyleGANXL__StyleGANXL_ff_379__seed19328.png,1,StyleGANXL,efs:StyleGANXL:ff:379,efs,ff:379
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/real/real__607__233.png,0,real,ffc:607,ffc,607
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/MRAA/fake/MRAA__607__233.png,1,MRAA,ffc:607,ffc,607_683
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/blendface/fake/blendface__607__233.png,1,blendface,ffc:607,ffc,607_683
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/danet/fake/danet__607__000.png,1,danet,ffc:607,ffc,607_683
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/e4s/fake/e4s__607__233.png,1,e4s,ffc:607,ffc,607_683
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/facedancer/fake/facedancer__607__233.png,1,facedancer,ffc:607,ffc,607_683
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/faceswap/fake/faceswap__607__233.png,1,faceswap,ffc:607,ffc,607_683
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/facevid2vid/fake/facevid2vid__607__233.png,1,facevid2vid,ffc:607,ffc,607_683
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/fomm/fake/fomm__607__000.png,1,fomm,ffc:607,ffc,607_683
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/fsgan/fake/fsgan__607__233.png,1,fsgan,ffc:607,ffc,607_683
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/hyperreenact/fake/hyperreenact__607__000.png,1,hyperreenact,ffc:607,ffc,607_683
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/inswap/fake/inswap__607__233.png,1,inswap,ffc:607,ffc,607_683
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/lia/fake/lia__607__233.png,1,lia,ffc:607,ffc,607_683
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/mcnet/fake/mcnet__607__000.png,1,mcnet,ffc:607,ffc,607_683
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/one_shot_free/fake/one_shot_free__607__000.png,1,one_shot_free,ffc:607,ffc,607_683
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/pirender/fake/pirender__607__000.png,1,pirender,ffc:607,ffc,607_683
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/simswap/fake/simswap__607__233.png,1,simswap,ffc:607,ffc,607_683
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/tpsm/fake/tpsm__607__000.png,1,tpsm,ffc:607,ffc,607_683
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/uniface/fake/uniface__607__233.png,1,uniface,ffc:607,ffc,607_683
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/e4e/fake/e4e__607__19430.jpg,1,e4e,ffc:607,ffc,ff:607
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/mobileswap/fake/mobileswap__607__233.png,1,mobileswap,ffc:607,ffc,607_683
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/VQGAN/fake/VQGAN__VQGAN_id23_0008__008928.png,1,VQGAN,efs:VQGAN:id23_0008,efs,id23_0008
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/starganv2/fake/starganv2__starganv2_476__476.jpg,1,starganv2,fe:starganv2:476,fe,476
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/MidJourney/fake/MidJourney__MidJourney_13592447708_Clean_East_Asian_female_face_face_only_shown_face_c_530b3fdc-06a3-4a14-8de3-070828f7c186.png__13592447708_Clean_East_Asian_female_face_face_only_shown_face_c_530b3fdc-06a3-4a14-8de3-070828f7c186.png,1,MidJourney,efs:MidJourney:13592447708_Clean_East_Asian_female_face_face_only_shown_face_c_530b3fdc-06a3-4a14-8de3-070828f7c186.png,efs,13592447708_Clean_East_Asian_female_face_face_only_shown_face_c_530b3fdc-06a3-4a14-8de3-070828f7c186.png
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/real/real__00063__230.png,0,real,cdc:00063,cdc,00063
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/DiT/fake/DiT__00063__23538.png,1,DiT,cdc:00063,cdc,00063
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/SiT/fake/SiT__00063__23538.png,1,SiT,cdc:00063,cdc,00063
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/pixart/fake/pixart__00063__YouTube-real_00063_168.png,1,pixart,cdc:00063,cdc,00181
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/sd2.1/fake/sd2.1__00063__YouTube-real_00063_168.png,1,sd2.1,cdc:00063,cdc,00181
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/StyleGAN3/fake/StyleGAN3__StyleGAN3_Fake_from_Celeb-real_id8_0000__seed26308.png,1,StyleGAN3,efs:StyleGAN3:Fake_from_Celeb-real:id8_0000,efs,Fake_from_Celeb-real:id8_0000
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/DiT/fake/DiT__DiT_id45_0000__2270.png,1,DiT,oth:DiT:id45_0000,oth,id45_0000
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/uniface/fake/uniface__uniface_id53_id52_0003__000.png,1,uniface,oth:uniface:id53_id52_0003,oth,id53_id52_0003
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/mobileswap/fake/mobileswap__mobileswap_id37_id34_0008__000.png,1,mobileswap,oth:mobileswap:id37_id34_0008,oth,id37_id34_0008
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/e4s/fake/e4s__e4s_id43_id47_0007__000.png,1,e4s,oth:e4s:id43_id47_0007,oth,id43_id47_0007
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/hyperreenact/fake/hyperreenact__hyperreenact_id6_id4_0002__000.png,1,hyperreenact,oth:hyperreenact:id6_id4_0002,oth,id6_id4_0002
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/danet/fake/danet__danet_id47_id48_0008__000.png,1,danet,oth:danet:id47_id48_0008,oth,id47_id48_0008
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/real/real__00138__247.png,0,real,cdc:00138,cdc,00138
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/DiT/fake/DiT__00138__19064.png,1,DiT,cdc:00138,cdc,00138
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/SiT/fake/SiT__00138__19064.png,1,SiT,cdc:00138,cdc,00138
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/CollabDiff/fake/CollabDiff__CollabDiff_697__000000_x_0.png,1,CollabDiff,efs:CollabDiff:697,efs,697
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/starganv2/fake/starganv2__starganv2_1393__1393.jpg,1,starganv2,fe:starganv2:1393,fe,1393
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/styleclip/fake/styleclip__styleclip_02536__02536.jpg,1,styleclip,fe:styleclip:02536,fe,02536
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/mcnet/fake/mcnet__mcnet_id21_id2_0000__000.png,1,mcnet,oth:mcnet:id21_id2_0000,oth,id21_id2_0000
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/pixart/fake/pixart__pixart_id38_0002__Celeb-real_id30_0002_104.png,1,pixart,oth:pixart:id38_0002,oth,id38_0002
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/StyleGANXL/fake/StyleGANXL__StyleGANXL_Fake_from_Youtube-real_00250__seed22508.png,1,StyleGANXL,efs:StyleGANXL:Fake_from_Youtube-real:00250,efs,Fake_from_Youtube-real:00250
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/one_shot_free/fake/one_shot_free__one_shot_free_id27_id22_0007__000.png,1,one_shot_free,oth:one_shot_free:id27_id22_0007,oth,id27_id22_0007
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/facedancer/fake/facedancer__facedancer_id28_id26_0002__000.png,1,facedancer,oth:facedancer:id28_id26_0002,oth,id28_id26_0002
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/styleclip/fake/styleclip__styleclip_01851__01851.jpg,1,styleclip,fe:styleclip:01851,fe,01851
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/whichfaceisreal/fake/whichfaceisreal__whichfaceisreal_906.png__906.png,1,whichfaceisreal,efs:whichfaceisreal:906.png,efs,906.png
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/mcnet/fake/mcnet__mcnet_id56_id51_0000__000.png,1,mcnet,oth:mcnet:id56_id51_0000,oth,id56_id51_0000
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/blendface/fake/blendface__blendface_id46_id45_0001__000.png,1,blendface,oth:blendface:id46_id45_0001,oth,id46_id45_0001
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/StyleGANXL/fake/StyleGANXL__StyleGANXL_Fake_from_Celeb-real_id25_0007__seed23074.png,1,StyleGANXL,efs:StyleGANXL:Fake_from_Celeb-real:id25_0007,efs,Fake_from_Celeb-real:id25_0007
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/styleclip/fake/styleclip__styleclip_00025__00025.jpg,1,styleclip,fe:styleclip:00025,fe,00025
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/DiT/fake/DiT__DiT_00298__2642.png,1,DiT,oth:DiT:00298,oth,00298
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/MidJourney/fake/MidJourney__MidJourney_13592447708_Single_person_black_male_looking_at_the_camera_faci_8dcf6b7d-0842-4a93-9557-f98a8a8b6b62.png__13592447708_Single_person_black_male_looking_at_the_camera_faci_8dcf6b7d-0842-4a93-9557-f98a8a8b6b62.png,1,MidJourney,efs:MidJourney:13592447708_Single_person_black_male_looking_at_the_camera_faci_8dcf6b7d-0842-4a93-9557-f98a8a8b6b62.png,efs,13592447708_Single_person_black_male_looking_at_the_camera_faci_8dcf6b7d-0842-4a93-9557-f98a8a8b6b62.png
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/hyperreenact/fake/hyperreenact__hyperreenact_id16_id20_0000__000.png,1,hyperreenact,oth:hyperreenact:id16_id20_0000,oth,id16_id20_0000
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/stargan/fake/stargan__stargan_1873__1873.jpg,1,stargan,fe:stargan:1873,fe,1873
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/simswap/fake/simswap__simswap_id25_id28_0003__000.png,1,simswap,oth:simswap:id25_id28_0003,oth,id25_id28_0003
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/ddim/fake/ddim__ddim_00291__Celeb-real_id45_0007_278.png,1,ddim,efs:ddim:00291,efs,00291
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/StyleGAN2/fake/StyleGAN2__StyleGAN2_id50_0005__seed19064.png,1,StyleGAN2,efs:StyleGAN2:id50_0005,efs,id50_0005
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/blendface/fake/blendface__blendface_id53_id57_0005__000.png,1,blendface,oth:blendface:id53_id57_0005,oth,id53_id57_0005
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/DiT/fake/DiT__DiT_id41_0001__21563.png,1,DiT,oth:DiT:id41_0001,oth,id41_0001
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/styleclip/fake/styleclip__styleclip_02519__02519.jpg,1,styleclip,fe:styleclip:02519,fe,02519
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/blendface/fake/blendface__blendface_id16_id2_0006__000.png,1,blendface,oth:blendface:id16_id2_0006,oth,id16_id2_0006
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/pirender/fake/pirender__pirender_id24_id26_0009__000.png,1,pirender,oth:pirender:id24_id26_0009,oth,id24_id26_0009
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/sd2.1/fake/sd2.1__sd2.1_00248__Celeb-real_id16_0006_129.png,1,sd2.1,oth:sd2.1:00248,oth,00248
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/faceswap/fake/faceswap__faceswap_id47_id45_0002__000.png,1,faceswap,oth:faceswap:id47_id45_0002,oth,id47_id45_0002
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/real/real__415__290.png,0,real,ffc:415,ffc,415
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/sd2.1/fake/sd2.1__415__487_071.png,1,sd2.1,ffc:415,ffc,ff:415
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/e4e/fake/e4e__415__13293.jpg,1,e4e,ffc:415,ffc,ff:415
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/mobileswap/fake/mobileswap__415__290.png,1,mobileswap,ffc:415,ffc,415_484
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/styleclip/fake/styleclip__styleclip_02497__02497.jpg,1,styleclip,fe:styleclip:02497,fe,02497
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/VQGAN/fake/VQGAN__VQGAN_id11_0008__004003.png,1,VQGAN,efs:VQGAN:id11_0008,efs,id11_0008
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/facedancer/fake/facedancer__facedancer_id2_id9_0008__000.png,1,facedancer,oth:facedancer:id2_id9_0008,oth,id2_id9_0008
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/StyleGANXL/fake/StyleGANXL__StyleGANXL_Fake_from_Youtube-real_00063__seed18926.png,1,StyleGANXL,efs:StyleGANXL:Fake_from_Youtube-real:00063,efs,Fake_from_Youtube-real:00063
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/DiT/fake/DiT__DiT_00218__21267.png,1,DiT,oth:DiT:00218,oth,00218
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/stargan/fake/stargan__stargan_1897__1897.jpg,1,stargan,fe:stargan:1897,fe,1897
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/sadtalker/fake/sadtalker__sadtalker_id25_7pVPmmwSeJQ_50001_0010__000.png,1,sadtalker,oth:sadtalker:id25_7pVPmmwSeJQ_50001_0010,oth,id25_7pVPmmwSeJQ_50001_0010
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/starganv2/fake/starganv2__starganv2_536__536.jpg,1,starganv2,fe:starganv2:536,fe,536
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/tpsm/fake/tpsm__tpsm_id1_id3_0009__000.png,1,tpsm,oth:tpsm:id1_id3_0009,oth,id1_id3_0009
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/stargan/fake/stargan__stargan_1884__1884.jpg,1,stargan,fe:stargan:1884,fe,1884
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/styleclip/fake/styleclip__styleclip_02464__02464.jpg,1,styleclip,fe:styleclip:02464,fe,02464
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/starganv2/fake/starganv2__starganv2_1759__1759.jpg,1,starganv2,fe:starganv2:1759,fe,1759
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/uniface/fake/uniface__uniface_id3_id28_0002__000.png,1,uniface,oth:uniface:id3_id28_0002,oth,id3_id28_0002
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/MidJourney/fake/MidJourney__MidJourney_13592447708_Clean_East_Asian_female_face_face_only_shown_face_c_6fcd5328-dc93-4c35-ab46-d29970bed56a.png__13592447708_Clean_East_Asian_female_face_face_only_shown_face_c_6fcd5328-dc93-4c35-ab46-d29970bed56a.png,1,MidJourney,efs:MidJourney:13592447708_Clean_East_Asian_female_face_face_only_shown_face_c_6fcd5328-dc93-4c35-ab46-d29970bed56a.png,efs,13592447708_Clean_East_Asian_female_face_face_only_shown_face_c_6fcd5328-dc93-4c35-ab46-d29970bed56a.png
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/inswap/fake/inswap__inswap_id45_id48_0002__000.png,1,inswap,oth:inswap:id45_id48_0002,oth,id45_id48_0002
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/StyleGAN2/fake/StyleGAN2__StyleGAN2_id25_0004__seed25469.png,1,StyleGAN2,efs:StyleGAN2:id25_0004,efs,id25_0004
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/one_shot_free/fake/one_shot_free__one_shot_free_id30_id31_0009__000.png,1,one_shot_free,oth:one_shot_free:id30_id31_0009,oth,id30_id31_0009
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/styleclip/fake/styleclip__styleclip_00213__00213.jpg,1,styleclip,fe:styleclip:00213,fe,00213
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/simswap/fake/simswap__simswap_id48_id41_0001__000.png,1,simswap,oth:simswap:id48_id41_0001,oth,id48_id41_0001
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/styleclip/fake/styleclip__styleclip_00428__00428.jpg,1,styleclip,fe:styleclip:00428,fe,00428
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/starganv2/fake/starganv2__starganv2_807__807.jpg,1,starganv2,fe:starganv2:807,fe,807
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/StyleGANXL/fake/StyleGANXL__StyleGANXL_Fake_from_Youtube-real_00108__seed19336.png,1,StyleGANXL,efs:StyleGANXL:Fake_from_Youtube-real:00108,efs,Fake_from_Youtube-real:00108
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/real/real__413__195.png,0,real,ffc:413,ffc,413
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/sd2.1/fake/sd2.1__413__552_263.png,1,sd2.1,ffc:413,ffc,ff:413
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/e4e/fake/e4e__413__13229.jpg,1,e4e,ffc:413,ffc,ff:413
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/mobileswap/fake/mobileswap__413__195.png,1,mobileswap,ffc:413,ffc,413_372
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/sd2.1/fake/sd2.1__sd2.1_00294__Celeb-real_id34_0002_051.png,1,sd2.1,oth:sd2.1:00294,oth,00294
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/sadtalker/fake/sadtalker__sadtalker_id3_8jkri0AeZWQ_50010_0001__000.png,1,sadtalker,oth:sadtalker:id3_8jkri0AeZWQ_50010_0001,oth,id3_8jkri0AeZWQ_50010_0001
