path,label,method,identity,domain,video
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/mcnet/fake/mcnet__mcnet_id6_id20_0007__000.png,1,mcnet,oth:mcnet:id6_id20_0007,oth,id6_id20_0007
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/pirender/fake/pirender__pirender_id6_id20_0007__000.png,1,pirender,oth:pirender:id6_id20_0007,oth,id6_id20_0007
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/MRAA/fake/MRAA__MRAA_id6_id20_0007__000.png,1,MRAA,oth:MRAA:id6_id20_0007,oth,id6_id20_0007
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/hyperreenact/fake/hyperreenact__hyperreenact_id6_id20_0007__000.png,1,hyperreenact,oth:hyperreenact:id6_id20_0007,oth,id6_id20_0007
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/blendface/fake/blendface__blendface_id6_id20_0007__000.png,1,blendface,oth:blendface:id6_id20_0007,oth,id6_id20_0007
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/faceswap/fake/faceswap__faceswap_id6_id20_0007__000.png,1,faceswap,oth:faceswap:id6_id20_0007,oth,id6_id20_0007
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/mobileswap/fake/mobileswap__mobileswap_id6_id20_0007__000.png,1,mobileswap,oth:mobileswap:id6_id20_0007,oth,id6_id20_0007
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/lia/fake/lia__lia_id6_id20_0007__000.png,1,lia,oth:lia:id6_id20_0007,oth,id6_id20_0007
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/inswap/fake/inswap__inswap_id6_id20_0007__000.png,1,inswap,oth:inswap:id6_id20_0007,oth,id6_id20_0007
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/one_shot_free/fake/one_shot_free__one_shot_free_id6_id20_0007__000.png,1,one_shot_free,oth:one_shot_free:id6_id20_0007,oth,id6_id20_0007
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/uniface/fake/uniface__uniface_id6_id20_0007__000.png,1,uniface,oth:uniface:id6_id20_0007,oth,id6_id20_0007
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/tpsm/fake/tpsm__tpsm_id6_id20_0007__000.png,1,tpsm,oth:tpsm:id6_id20_0007,oth,id6_id20_0007
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/fomm/fake/fomm__fomm_id6_id20_0007__000.png,1,fomm,oth:fomm:id6_id20_0007,oth,id6_id20_0007
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/facevid2vid/fake/facevid2vid__facevid2vid_id6_id20_0007__000.png,1,facevid2vid,oth:facevid2vid:id6_id20_0007,oth,id6_id20_0007
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/fsgan/fake/fsgan__fsgan_id6_id20_0007__000.png,1,fsgan,oth:fsgan:id6_id20_0007,oth,id6_id20_0007
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/facedancer/fake/facedancer__facedancer_id6_id20_0007__000.png,1,facedancer,oth:facedancer:id6_id20_0007,oth,id6_id20_0007
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/DiT/fake/DiT__DiT_id2_0006__22247.png,1,DiT,oth:DiT:id2_0006,oth,id2_0006
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/ddim/fake/ddim__ddim_id2_0006__Celeb-real_id0_0009_016.png,1,ddim,efs:ddim:id2_0006,efs,id2_0006
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/SiT/fake/SiT__SiT_id2_0006__22247.png,1,SiT,oth:SiT:id2_0006,oth,id2_0006
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/StyleGAN2/fake/StyleGAN2__StyleGAN2_id2_0006__seed27610.png,1,StyleGAN2,efs:StyleGAN2:id2_0006,efs,id2_0006
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/RDDM/fake/RDDM__RDDM_id2_0006__sample-24773.png,1,RDDM,oth:RDDM:id2_0006,oth,id2_0006
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/styleclip/fake/styleclip__styleclip_02604__02604.jpg,1,styleclip,fe:styleclip:02604,fe,02604
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/mobileswap/fake/mobileswap__845__183.png,1,mobileswap,ffc:845,ffc,845_846
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/CollabDiff/fake/CollabDiff__CollabDiff_822__000000_x_0.png,1,CollabDiff,efs:CollabDiff:822,efs,822
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/real/real__822__152.png,0,real,ffc:822,ffc,822
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/styleclip/fake/styleclip__styleclip_01734__01734.jpg,1,styleclip,fe:styleclip:01734,fe,01734
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/sd2.1/fake/sd2.1__735__467_394.png,1,sd2.1,ffc:735,ffc,ff:735
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/e4e/fake/e4e__735__23524.jpg,1,e4e,ffc:735,ffc,ff:735
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/real/real__342__155.png,0,real,ffc:342,ffc,342
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/stargan/fake/stargan__stargan_1231__1231.jpg,1,stargan,fe:stargan:1231,fe,1231
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/StyleGAN3/fake/StyleGAN3__StyleGAN3_ff_233__seed20513.png,1,StyleGAN3,efs:StyleGAN3:ff:233,efs,ff:233
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/DiT/fake/DiT__233__19701.png,1,DiT,ffc:233,ffc,ff:233
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/RDDM/fake/RDDM__233__sample-18624.png,1,RDDM,ffc:233,ffc,ff:233
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/SiT/fake/SiT__233__19701.png,1,SiT,ffc:233,ffc,ff:233
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/pixart/fake/pixart__233__335_049.png,1,pixart,ffc:233,ffc,ff:233
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/sd2.1/fake/sd2.1__233__335_049.png,1,sd2.1,ffc:233,ffc,ff:233
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/e4e/fake/e4e__233__07472.jpg,1,e4e,ffc:233,ffc,ff:233
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/StyleGANXL/fake/StyleGANXL__StyleGANXL_ff_233__seed20513.png,1,StyleGANXL,efs:StyleGANXL:ff:233,efs,ff:233
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/simswap/fake/simswap__simswap_id26_id23_0003__000.png,1,simswap,oth:simswap:id26_id23_0003,oth,id26_id23_0003
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/lia/fake/lia__lia_id26_id23_0003__000.png,1,lia,oth:lia:id26_id23_0003,oth,id26_id23_0003
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/mcnet/fake/mcnet__mcnet_id26_id23_0003__000.png,1,mcnet,oth:mcnet:id26_id23_0003,oth,id26_id23_0003
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/facevid2vid/fake/facevid2vid__facevid2vid_id26_id23_0003__000.png,1,facevid2vid,oth:facevid2vid:id26_id23_0003,oth,id26_id23_0003
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/danet/fake/danet__danet_id26_id23_0003__000.png,1,danet,oth:danet:id26_id23_0003,oth,id26_id23_0003
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/facedancer/fake/facedancer__facedancer_id26_id23_0003__000.png,1,facedancer,oth:facedancer:id26_id23_0003,oth,id26_id23_0003
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/one_shot_free/fake/one_shot_free__one_shot_free_id26_id23_0003__000.png,1,one_shot_free,oth:one_shot_free:id26_id23_0003,oth,id26_id23_0003
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/fomm/fake/fomm__fomm_id26_id23_0003__000.png,1,fomm,oth:fomm:id26_id23_0003,oth,id26_id23_0003
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/tpsm/fake/tpsm__tpsm_id26_id23_0003__000.png,1,tpsm,oth:tpsm:id26_id23_0003,oth,id26_id23_0003
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/mobileswap/fake/mobileswap__mobileswap_id26_id23_0003__000.png,1,mobileswap,oth:mobileswap:id26_id23_0003,oth,id26_id23_0003
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/fsgan/fake/fsgan__fsgan_id26_id23_0003__000.png,1,fsgan,oth:fsgan:id26_id23_0003,oth,id26_id23_0003
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/hyperreenact/fake/hyperreenact__hyperreenact_id26_id23_0003__000.png,1,hyperreenact,oth:hyperreenact:id26_id23_0003,oth,id26_id23_0003
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/faceswap/fake/faceswap__faceswap_id26_id23_0003__000.png,1,faceswap,oth:faceswap:id26_id23_0003,oth,id26_id23_0003
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/pirender/fake/pirender__pirender_id26_id23_0003__000.png,1,pirender,oth:pirender:id26_id23_0003,oth,id26_id23_0003
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/uniface/fake/uniface__uniface_id26_id23_0003__000.png,1,uniface,oth:uniface:id26_id23_0003,oth,id26_id23_0003
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/inswap/fake/inswap__inswap_id26_id23_0003__000.png,1,inswap,oth:inswap:id26_id23_0003,oth,id26_id23_0003
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/blendface/fake/blendface__blendface_id26_id23_0003__000.png,1,blendface,oth:blendface:id26_id23_0003,oth,id26_id23_0003
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/MRAA/fake/MRAA__MRAA_id26_id23_0003__000.png,1,MRAA,oth:MRAA:id26_id23_0003,oth,id26_id23_0003
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/deepfacelab/fake/deepfacelab__deepfacelab_0031_0032__085.png,1,deepfacelab,efs:deepfacelab:0031_0032,efs,0031_0032
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/sd2.1/fake/sd2.1__334__469_399.png,1,sd2.1,ffc:334,ffc,ff:334
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/e4e/fake/e4e__334__10703.jpg,1,e4e,ffc:334,ffc,ff:334
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/starganv2/fake/starganv2__starganv2_1087__1087.jpg,1,starganv2,fe:starganv2:1087,fe,1087
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/stargan/fake/stargan__stargan_1087__1087.jpg,1,stargan,fe:stargan:1087,fe,1087
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/real/real__119__258.png,0,real,ffc:119,ffc,119
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/starganv2/fake/starganv2__starganv2_119__119.jpg,1,starganv2,fe:starganv2:119,fe,119
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/CollabDiff/fake/CollabDiff__CollabDiff_119__000000_x_0.png,1,CollabDiff,efs:CollabDiff:119,efs,119
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/wav2lip/fake/wav2lip__id13_0004__000.png,1,wav2lip,cdc:id13_0004,cdc,id13_0004_cWcVPpxezE0_50033
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/CollabDiff/fake/CollabDiff__CollabDiff_679__000000_x_0.png,1,CollabDiff,efs:CollabDiff:679,efs,679
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/real/real__679__214.png,0,real,ffc:679,ffc,679
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/mobileswap/fake/mobileswap__686__176.png,1,mobileswap,ffc:686,ffc,686_696
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/real/real__969__183.png,0,real,ffc:969,ffc,969
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/stargan/fake/stargan__stargan_969__969.jpg,1,stargan,fe:stargan:969,fe,969
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/CollabDiff/fake/CollabDiff__CollabDiff_969__000000_x_0.png,1,CollabDiff,efs:CollabDiff:969,efs,969
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/sd2.1/fake/sd2.1__111__644_398.png,1,sd2.1,ffc:111,ffc,ff:111
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/e4e/fake/e4e__111__03568.jpg,1,e4e,ffc:111,ffc,ff:111
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/fsgan/fake/fsgan__fsgan_id52_id58_0005__000.png,1,fsgan,oth:fsgan:id52_id58_0005,oth,id52_id58_0005
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/mcnet/fake/mcnet__mcnet_id52_id58_0005__000.png,1,mcnet,oth:mcnet:id52_id58_0005,oth,id52_id58_0005
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/pirender/fake/pirender__pirender_id52_id58_0005__000.png,1,pirender,oth:pirender:id52_id58_0005,oth,id52_id58_0005
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/mobileswap/fake/mobileswap__mobileswap_id52_id58_0005__000.png,1,mobileswap,oth:mobileswap:id52_id58_0005,oth,id52_id58_0005
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/inswap/fake/inswap__inswap_id52_id58_0005__000.png,1,inswap,oth:inswap:id52_id58_0005,oth,id52_id58_0005
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/danet/fake/danet__danet_id52_id58_0005__000.png,1,danet,oth:danet:id52_id58_0005,oth,id52_id58_0005
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/fomm/fake/fomm__fomm_id52_id58_0005__000.png,1,fomm,oth:fomm:id52_id58_0005,oth,id52_id58_0005
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/uniface/fake/uniface__uniface_id52_id58_0005__000.png,1,uniface,oth:uniface:id52_id58_0005,oth,id52_id58_0005
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/tpsm/fake/tpsm__tpsm_id52_id58_0005__000.png,1,tpsm,oth:tpsm:id52_id58_0005,oth,id52_id58_0005
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/simswap/fake/simswap__simswap_id52_id58_0005__000.png,1,simswap,oth:simswap:id52_id58_0005,oth,id52_id58_0005
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/facevid2vid/fake/facevid2vid__facevid2vid_id52_id58_0005__000.png,1,facevid2vid,oth:facevid2vid:id52_id58_0005,oth,id52_id58_0005
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/hyperreenact/fake/hyperreenact__hyperreenact_id52_id58_0005__000.png,1,hyperreenact,oth:hyperreenact:id52_id58_0005,oth,id52_id58_0005
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/one_shot_free/fake/one_shot_free__one_shot_free_id52_id58_0005__000.png,1,one_shot_free,oth:one_shot_free:id52_id58_0005,oth,id52_id58_0005
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/MRAA/fake/MRAA__MRAA_id52_id58_0005__000.png,1,MRAA,oth:MRAA:id52_id58_0005,oth,id52_id58_0005
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/faceswap/fake/faceswap__faceswap_id52_id58_0005__000.png,1,faceswap,oth:faceswap:id52_id58_0005,oth,id52_id58_0005
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/blendface/fake/blendface__blendface_id52_id58_0005__000.png,1,blendface,oth:blendface:id52_id58_0005,oth,id52_id58_0005
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/lia/fake/lia__lia_id52_id58_0005__000.png,1,lia,oth:lia:id52_id58_0005,oth,id52_id58_0005
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/facedancer/fake/facedancer__facedancer_id52_id58_0005__000.png,1,facedancer,oth:facedancer:id52_id58_0005,oth,id52_id58_0005
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/stargan/fake/stargan__stargan_1299__1299.jpg,1,stargan,fe:stargan:1299,fe,1299
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/starganv2/fake/starganv2__starganv2_1299__1299.jpg,1,starganv2,fe:starganv2:1299,fe,1299
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/MidJourney/fake/MidJourney__MidJourney_13592447708_Clean_East_Asian_male_face_face_only_shown_face_clo_9000bc28-d091-4080-92f9-521f8a0e68fd.png__13592447708_Clean_East_Asian_male_face_face_only_shown_face_clo_9000bc28-d091-4080-92f9-521f8a0e68fd.png,1,MidJourney,efs:MidJourney:13592447708_Clean_East_Asian_male_face_face_only_shown_face_clo_9000bc28-d091-4080-92f9-521f8a0e68fd.png,efs,13592447708_Clean_East_Asian_male_face_face_only_shown_face_clo_9000bc28-d091-4080-92f9-521f8a0e68fd.png
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/wav2lip/fake/wav2lip__wav2lip_id21_0005_5nrn5fC001Q_50006__000.png,1,wav2lip,oth:wav2lip:id21_0005_5nrn5fC001Q_50006,oth,id21_0005_5nrn5fC001Q_50006
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/styleclip/fake/styleclip__styleclip_01929__01929.jpg,1,styleclip,fe:styleclip:01929,fe,01929
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/MRAA/fake/MRAA__420__435.png,1,MRAA,ffc:420,ffc,420_257
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/blendface/fake/blendface__420__435.png,1,blendface,ffc:420,ffc,420_257
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/danet/fake/danet__420__435.png,1,danet,ffc:420,ffc,420_257
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/e4s/fake/e4s__420__435.png,1,e4s,ffc:420,ffc,420_257
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/facedancer/fake/facedancer__420__435.png,1,facedancer,ffc:420,ffc,420_257
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/faceswap/fake/faceswap__420__000.png,1,faceswap,ffc:420,ffc,420_257
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/facevid2vid/fake/facevid2vid__420__435.png,1,facevid2vid,ffc:420,ffc,420_257
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/fomm/fake/fomm__420__435.png,1,fomm,ffc:420,ffc,420_257
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/fsgan/fake/fsgan__420__435.png,1,fsgan,ffc:420,ffc,420_257
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/hyperreenact/fake/hyperreenact__420__000.png,1,hyperreenact,ffc:420,ffc,420_257
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/inswap/fake/inswap__420__435.png,1,inswap,ffc:420,ffc,420_257
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/lia/fake/lia__420__435.png,1,lia,ffc:420,ffc,420_257
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/mcnet/fake/mcnet__420__435.png,1,mcnet,ffc:420,ffc,420_257
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/one_shot_free/fake/one_shot_free__420__435.png,1,one_shot_free,ffc:420,ffc,420_257
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/pirender/fake/pirender__420__435.png,1,pirender,ffc:420,ffc,420_257
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/simswap/fake/simswap__420__435.png,1,simswap,ffc:420,ffc,420_257
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/tpsm/fake/tpsm__420__435.png,1,tpsm,ffc:420,ffc,420_257
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/uniface/fake/uniface__420__435.png,1,uniface,ffc:420,ffc,420_257
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/mobileswap/fake/mobileswap__420__435.png,1,mobileswap,ffc:420,ffc,420_257
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/sadtalker/fake/sadtalker__sadtalker_id28_bSiGZPtWXzE_50019_0004__000.png,1,sadtalker,oth:sadtalker:id28_bSiGZPtWXzE_50019_0004,oth,id28_bSiGZPtWXzE_50019_0004
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/DiT/fake/DiT__DiT_id10_0009__18845.png,1,DiT,oth:DiT:id10_0009,oth,id10_0009
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/VQGAN/fake/VQGAN__VQGAN_id10_0009__015617.png,1,VQGAN,efs:VQGAN:id10_0009,efs,id10_0009
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/pixart/fake/pixart__pixart_id10_0009__Celeb-real_id58_0008_312.png,1,pixart,oth:pixart:id10_0009,oth,id10_0009
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/RDDM/fake/RDDM__RDDM_id10_0009__sample-21130.png,1,RDDM,oth:RDDM:id10_0009,oth,id10_0009
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/StyleGAN2/fake/StyleGAN2__StyleGAN2_id10_0009__seed7107.png,1,StyleGAN2,efs:StyleGAN2:id10_0009,efs,id10_0009
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/sd2.1/fake/sd2.1__sd2.1_id10_0009__Celeb-real_id58_0008_312.png,1,sd2.1,oth:sd2.1:id10_0009,oth,id10_0009
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/SiT/fake/SiT__SiT_id10_0009__18845.png,1,SiT,oth:SiT:id10_0009,oth,id10_0009
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/MRAA/fake/MRAA__973__274.png,1,MRAA,ffc:973,ffc,973_970
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/blendface/fake/blendface__973__274.png,1,blendface,ffc:973,ffc,973_970
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/danet/fake/danet__973__000.png,1,danet,ffc:973,ffc,973_970
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/facedancer/fake/facedancer__973__274.png,1,facedancer,ffc:973,ffc,973_970
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/faceswap/fake/faceswap__973__000.png,1,faceswap,ffc:973,ffc,973_970
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/facevid2vid/fake/facevid2vid__973__000.png,1,facevid2vid,ffc:973,ffc,973_970
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/fomm/fake/fomm__973__000.png,1,fomm,ffc:973,ffc,973_970
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/fsgan/fake/fsgan__973__274.png,1,fsgan,ffc:973,ffc,973_970
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/hyperreenact/fake/hyperreenact__973__000.png,1,hyperreenact,ffc:973,ffc,973_970
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/inswap/fake/inswap__973__274.png,1,inswap,ffc:973,ffc,973_970
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/lia/fake/lia__973__274.png,1,lia,ffc:973,ffc,973_970
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/mcnet/fake/mcnet__973__000.png,1,mcnet,ffc:973,ffc,973_970
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/one_shot_free/fake/one_shot_free__973__000.png,1,one_shot_free,ffc:973,ffc,973_970
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/pirender/fake/pirender__973__000.png,1,pirender,ffc:973,ffc,973_970
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/simswap/fake/simswap__973__274.png,1,simswap,ffc:973,ffc,973_970
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/tpsm/fake/tpsm__973__000.png,1,tpsm,ffc:973,ffc,973_970
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/uniface/fake/uniface__973__274.png,1,uniface,ffc:973,ffc,973_970
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/mobileswap/fake/mobileswap__973__274.png,1,mobileswap,ffc:973,ffc,973_970
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/whichfaceisreal/fake/whichfaceisreal__whichfaceisreal_624.png__624.png,1,whichfaceisreal,efs:whichfaceisreal:624.png,efs,624.png
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/styleclip/fake/styleclip__styleclip_00704__00704.jpg,1,styleclip,fe:styleclip:00704,fe,00704
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/sd2.1/fake/sd2.1__393__401_380.png,1,sd2.1,ffc:393,ffc,ff:393
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/e4e/fake/e4e__393__12589.jpg,1,e4e,ffc:393,ffc,ff:393
